Name,Beds Available,Beds Taken,Block,RoomId,Super Listing,listingId,fullAmount,Location,Size,Vacancy Status,Price per bed,Price,Listing Id
B203,3,3,B,203,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B204,3,3,B,204,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B205,3,3,B,205,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B206,3,3,B,206,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B301,3,3,B,301,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B302,3,3,B,302,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B303,3,3,B,303,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B304,3,3,B,304,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B305,3,3,B,305,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
B306,3,3,B,306,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C101,3,3,C,101,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C102,4,4,C,102,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C103,3,3,C,103,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C104,3,3,C,104,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C105,3,3,C,105,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C201,3,3,C,201,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C202,2,2,C,202,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
TV Room,8,8,T,V Room,cuoldgirls,1,680,N/A,N/A,N/A,0,0,1
C203,3,3,C,203,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C204,3,3,C,204,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C205,3,3,C,205,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C301,3,3,C,301,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
