Name,Beds Available,Beds Taken,Block,RoomId,Super Listing,ListingId,fullAmount,Location,Size,Vacancy Status,Price per bed,Price,Listing Id
A206B,2,0,A,206B,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
A207,2,0,A,207,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A208,2,0,A,208,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A210,2,0,A,210,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A211,2,0,A,211,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A305,3,0,A,305,cuoldgirls,1,"  3,170.00 ",,size,True,"  3,170.00 ","  3,170.00 ",1
A309,3,0,A,309,cuoldgirls,1,"  3,170.00 ",,size,False,"  3,170.00 ","  3,170.00 ",1
A312,3,0,A,312,cuoldgirls,1,"  3,170.00 ",,size,False,"  3,170.00 ","  3,170.00 ",1
A301,2,0,A,301,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A302,2,0,A,302,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A303,2,0,A,303,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A304,2,0,A,304,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A306A,2,0,A,306,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
A306B,2,0,A,306B,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
A307,2,0,A,307,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A308,2,0,A,308,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
A310,2,0,A,310,cuoldgirls,1,"  3,560.00 ",,size,True,"  3,560.00 ","  3,560.00 ",1
A311,2,0,A,311,cuoldgirls,1,"  3,560.00 ",,size,False,"  3,560.00 ","  3,560.00 ",1
B006,3,0,B,006,cuoldgirls,1,"  2,640.00 ",,size,True,"  2,640.00 ","  2,640.00 ",1
C202 ,1,0,C,202 ,cuoldgirls,1,"  2,640.00 ",,size,True,"  2,640.00 ","  2,640.00 ",1
TV Room,8,0,T,V Room,cuoldgirls,1,"  2,640.00 ",,size,False,"  2,640.00 ","  2,640.00 ",1
D007A,2,0,D,007A,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
D007B,2,0,D,007B,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
D107B,2,0,D,107B,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
D207A,2,0,D,207A,cuoldgirls,1,"  3,600.00 ",,size,True,"  3,600.00 ","  3,600.00 ",1
D207B,2,0,D,207B,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
D307A,2,0,D,307A,cuoldgirls,1,"  3,600.00 ",,size,False,"  3,600.00 ","  3,600.00 ",1
D307B,2,0,D,307B,cuoldgirls,1,"  3,600.00 ",,size,True,"  3,600.00 ","  3,600.00 ",1
