Name,Beds Available,Beds Taken,Block,RoomId,Super Listing,ListingId,fullAmount,Location,Size,Vacancy Status,Price per bed,Price,Listing Id
A109,3,0,A,109,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A112,3,0,A,112,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A112,3,0,A,112,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A112,3,0,A,112,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A101,2,0,A,101,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A101,2,0,A,101,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A102,2,0,A,102,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A102,2,0,A,102,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A103,2,0,A,103,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A103,2,0,A,103,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A104,2,0,A,104,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A104,2,0,A,104,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A106A,2,0,A,106,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A106A,2,0,A,106,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
A106B,2,0,A,106B,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A106B,2,0,A,106B,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
A107,2,0,A,107,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A107,2,0,A,107,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A108,2,0,A,108,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,280.00",0,1
A108,2,0,A,108,cuoldgirls,1,2560,CENTRAL UNIVERSITY,size,False,"1,780.00",2560,1
A110,2,0,A,110,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,480.00",0,1
A110,2,0,A,110,cuoldgirls,1,2960,CENTRAL UNIVERSITY,size,False,"1,780.00",2960,1
A111,2,0,A,111,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A111,2,0,A,111,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A205,3,0,A,205,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A205,3,0,A,205,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,True,"1,585.00",3170,1
A205,3,0,A,205,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A209,3,0,A,209,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A209,3,0,A,209,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A209,3,0,A,209,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A212,3,0,A,212,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A212,3,0,A,212,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A212,3,0,A,212,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A201,2,0,A,201,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A201,2,0,A,201,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A202,2,0,A,202,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A202,2,0,A,202,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A203,2,0,A,203,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,-320,0,1
A203,2,0,A,203,cuoldgirls,1,-640,CENTRAL UNIVERSITY,size,False,"1,780.00",-640,1
A204,2,0,A,204,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,20,0,1
A204,2,0,A,204,cuoldgirls,1,40,CENTRAL UNIVERSITY,size,False,"1,780.00",40,1
A206A,2,0,A,206,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,800.00",0,1
A206A,2,0,A,206,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,True,"1,800.00",3600,1
A206B,2,0,A,206B,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A206B,2,0,A,206B,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,True,"1,800.00",3600,1
A007,3,0,A,007,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A207,2,0,A,207,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A207,2,0,A,207,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A208,2,0,A,208,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A208,2,0,A,208,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A210,2,0,A,210,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A210,2,0,A,210,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A211,2,0,A,211,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A211,2,0,A,211,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A305,3,0,A,305,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,585.00",0,1
A305,3,0,A,305,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A305,3,0,A,305,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A309,3,0,A,309,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A309,3,0,A,309,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A309,3,0,A,309,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A312,3,0,A,312,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
A312,3,0,A,312,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A312,3,0,A,312,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
A301,2,0,A,301,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A301,2,0,A,301,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A302,2,0,A,302,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A302,2,0,A,302,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A303,2,0,A,303,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A303,2,0,A,303,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,320,3560,1
A304,2,0,A,304,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A304,2,0,A,304,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A306A,2,0,A,306,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A306A,2,0,A,306,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
A306B,2,0,A,306B,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
A306B,2,0,A,306B,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,True,"1,800.00",3600,1
A307,2,0,A,307,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A307,2,0,A,307,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A308,2,0,A,308,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A308,2,0,A,308,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A310,2,0,A,310,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,780.00",0,1
A310,2,0,A,310,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
A311,2,0,A,311,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
A311,2,0,A,311,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
ROOM NO.,3,0,R,OOM NO.,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,EXPTED,0,1
B001,3,0,B,001,cuoldgirls,1,#VALUE!,CENTRAL UNIVERSITY,size,False,-80,#VALUE!,1
B001,3,0,B,001,cuoldgirls,1,-160,CENTRAL UNIVERSITY,size,False,"1,320.00",-160,1
B001,3,0,B,001,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B002,3,0,B,002,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B002,3,0,B,002,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B002,3,0,B,002,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B003,3,0,B,003,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B003,3,0,B,003,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B003,3,0,B,003,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B004,3,0,B,004,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B004,3,0,B,004,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B004,3,0,B,004,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B005,3,0,B,005,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
B005,3,0,B,005,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B005,3,0,B,005,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B006,3,0,B,006,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
B006,3,0,B,006,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B006,3,0,B,006,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B007,3,0,B,007,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,585.00",0,1
B007,3,0,B,007,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,320.00",3170,1
B007,3,0,B,007,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B008,3,0,B,008,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B008,3,0,B,008,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B008,3,0,B,008,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B101,3,0,B,101,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B101,3,0,B,101,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B101,3,0,B,101,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B102,3,0,B,102,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B102,3,0,B,102,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B102,3,0,B,102,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B103,3,0,B,103,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
B103,3,0,B,103,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,360,2640,1
B103,3,0,B,103,cuoldgirls,1,720,CENTRAL UNIVERSITY,size,False,"1,320.00",720,1
B104,3,0,B,104,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B104,3,0,B,104,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B104,3,0,B,104,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B105,3,0,B,105,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B105,3,0,B,105,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B105,3,0,B,105,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B106,3,0,B,106,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B106,3,0,B,106,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B106,3,0,B,106,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B201,3,0,B,201,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
B201,3,0,B,201,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B201,3,0,B,201,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B202,3,0,B,202,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B202,3,0,B,202,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B202,3,0,B,202,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B203,3,0,B,203,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B203,3,0,B,203,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B203,3,0,B,203,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B204,3,0,B,204,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B204,3,0,B,204,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B204,3,0,B,204,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B205,3,0,B,205,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B205,3,0,B,205,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B205,3,0,B,205,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B206,3,0,B,206,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B206,3,0,B,206,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B206,3,0,B,206,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B301,3,0,B,301,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B301,3,0,B,301,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B301,3,0,B,301,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,520,2640,1
B302,3,0,B,302,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B302,3,0,B,302,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B302,3,0,B,302,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B303,3,0,B,303,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B303,3,0,B,303,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
B303,3,0,B,303,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B304,3,0,B,304,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B304,3,0,B,304,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B304,3,0,B,304,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B305,3,0,B,305,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B305,3,0,B,305,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B305,3,0,B,305,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B306,3,0,B,306,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
B306,3,0,B,306,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
B306,3,0,B,306,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
ROOM NO.,3,0,R,OOM NO.,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,EXPTED,0,1
C101,3,0,C,101,cuoldgirls,1,#VALUE!,CENTRAL UNIVERSITY,size,False,"1,320.00",#VALUE!,1
C101,3,0,C,101,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C101,3,0,C,101,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C102,4,0,C,102,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
C102,4,0,C,102,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C102,4,0,C,102,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C103,3,0,C,103,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C103,3,0,C,103,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C103,3,0,C,103,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C104,3,0,C,104,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C104,3,0,C,104,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C104,3,0,C,104,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C105,3,0,C,105,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C105,3,0,C,105,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C105,3,0,C,105,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C201,3,0,C,201,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C201,3,0,C,201,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C201,3,0,C,201,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C202,2,0,C,202,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
C102,4,0,C,102,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C202,2,0,C,202,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
TV Room,8,0,T,V Room,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,680,0,1
TV Room,8,0,T,V Room,cuoldgirls,1,1360,CENTRAL UNIVERSITY,size,False,"1,320.00",1360,1
TV Room,8,0,T,V Room,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
TV Room,8,0,T,V Room,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C203,3,0,C,203,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C203,3,0,C,203,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C203,3,0,C,203,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C204,3,0,C,204,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C204,3,0,C,204,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C204,3,0,C,204,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C205,3,0,C,205,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C205,3,0,C,205,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C205,3,0,C,205,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C301,3,0,C,301,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C301,3,0,C,301,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C301,3,0,C,301,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C302,3,0,C,302,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
C302,3,0,C,302,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C302,3,0,C,302,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
TV Room,8,0,T,V Room,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
TV Room,8,0,T,V Room,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
TV Room,8,0,T,V Room,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
TV Room,8,0,T,V Room,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C303,3,0,C,303,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
C303,3,0,C,303,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C303,3,0,C,303,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C304,3,0,C,304,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,320.00",0,1
C304,3,0,C,304,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
C304,3,0,C,304,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C305,3,0,C,305,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,320.00",0,1
C305,3,0,C,305,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,True,"1,320.00",2640,1
C305,3,0,C,305,cuoldgirls,1,2640,CENTRAL UNIVERSITY,size,False,"1,320.00",2640,1
ROOM NO.,3,0,R,OOM NO.,cuoldgirls,1,#VALUE!,CENTRAL UNIVERSITY,size,False,,#VALUE!,1
D001,3,0,D,001,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D001,3,0,D,001,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,585,3170,1
D001,3,0,D,001,cuoldgirls,1,1170,CENTRAL UNIVERSITY,size,True,"1,585.00",1170,1
D004,3,0,D,004,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D004,3,0,D,004,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D004,3,0,D,004,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D008,3,0,D,008,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
